shipment_id,shipment_date,origin_region,destination_region,equipment_type,weight_lbs,cubic_feet,lead_time_hours,num_carrier_bids,lane_volume,winning_bid_price
SHP-114771,2024-09-25 00:00:00,SC-1,SW-2,Large Straight,1521.3,9.0,7.7,1.0,87,977.93
SHP-107772,2024-05-19 00:00:00,SE-1,CN-1,Large Straight,693.7,5.5,58.7,9.0,61,975.0
SHP-115471,2024-10-08 00:00:00,WC-3,SW-1,Sprinter Van,345.7,1.9,3.9,2.0,44,692.72
SHP-112676,2024-08-19 00:00:00,SE-2,MW-1,Small Straight,1674.9,9.9,5.8,1.0,237,1939.41
SHP-115948,2024-10-16 00:00:00,MW-1,SC-1,Sprinter Van,492.6,3.7,5.8,2.0,372,696.97
SHP-100128,2024-01-03 00:00:00,NE-1,SE-2,Large Straight,1716.1,15.2,21.7,1.0,197,1133.34
SHP-123810,2025-03-09 00:00:00,MW-1,CN-2,Cargo Van,718.5,4.1,22.7,2.0,74,434.81
SHP-100307,2024-01-06 00:00:00,SE-2,NE-2,Cargo Van,296.7,2.3,15.3,5.0,109,307.13
SHP-105424,2024-04-07 00:00:00,MW-1,WC-1,Small Straight,3332.8,27.1,11.6,5.0,247,2874.88
SHP-122921,2025-02-20 00:00:00,SC-2,WC-1,Tractor Trailer,3020.1,27.9,41.1,6.0,120,2856.31
SHP-129207,2025-06-14 00:00:00,WC-1,WC-2,Small Straight,506.1,6.2,7.6,3.0,87,409.16
SHP-122742,2025-02-16 00:00:00,WC-1,NE-2,Small Straight,1069.7,9.1,71.0,7.0,131,1787.02
SHP-110409,2024-07-06 00:00:00,NE-2,MW-1,Sprinter Van,262.4,2.1,12.9,4.0,229,490.69
SHP-100492,2024-01-09 00:00:00,SE-1,NE-2,Sprinter Van,606.7,6.7,47.6,5.0,167,303.92
SHP-119914,2024-12-26 00:00:00,NE-1,WC-2,Small Straight,3962.3,8.8,15.5,4.0,128,3860.34
SHP-129842,2025-06-27 00:00:00,MW-2,SC-1,Cargo Van,239.6,2.2,18.5,5.0,227,332.86
SHP-108811,2024-06-07 00:00:00,MW-1,WC-1,Cargo Van,1111.95,3.4,13.7,3.0,247,859.33
SHP-120629,2025-01-09 00:00:00,NW-1,NE-3,Tractor Trailer,6075.8,42.0,11.1,6.0,15,8220.99
SHP-300000,2024-09-01 00:00:00,SE-1,WC-1,Cargo Van,3696.9,28.3,12.5,7.0,45,0.1
SHP-116395,2024-10-24 00:00:00,MW-1,WC-2,Tractor Trailer,8163.8,62.5,8.8,10.0,177,9429.34
SHP-114485,2024-09-20 00:00:00,MW-1,WC-2,Small Straight,834.5,6.2,16.3,2.0,177,1111.59
SHP-100504,2024-01-09 00:00:00,WC-1,NE-1,Small Straight,1805.2,19.2,2.4,1.0,198,3051.55
SHP-116992,2024-11-04 00:00:00,MW-2,SW-1,Sprinter Van,1685.9,16.1,6.2,4.0,117,1275.52
SHP-120623,2025-01-08 00:00:00,WC-1,NE-3,Small Straight,470.0,4.1,17.4,4.0,81,867.41
SHP-118702,2024-12-04 00:00:00,SE-2,MW-2,Cargo Van,100.9,1.1,10.7,4.0,115,407.98
SHP-110480,2024-07-08 00:00:00,SE-1,SW-1,Cargo Van,445.5,2.7,15.7,4.0,122,427.49
SHP-124599,2025-03-23 00:00:00,NE-2,SE-1,Cargo Van,388.8,3.7,10.2,5.0,161,502.24
SHP-109841,2024-06-26 00:00:00,CN-2,NE-1,Small Straight,3429.4,8.8,10.7,3.0,47,1823.68
SHP-102064,2024-02-06 00:00:00,NE-1,SE-1,Sprinter Van,279.7,2.6,6.7,3.0,262,430.96
SHP-116723,2024-10-30 00:00:00,WC-2,SE-2,Small Straight,753.2,8.8,40.3,9.0,82,1462.27
SHP-100871,2024-01-16 00:00:00,SE-1,SE-2,Small Straight,2429.9,27.5,11.7,5.0,171,559.98
SHP-126668,2025-04-28 00:00:00,MW-2,SE-1,Small Straight,1656.2,10.9,30.1,6.0,173,971.53
SHP-111211,2024-07-21 00:00:00,WC-1,SC-1,Small Straight,2255.5,17.9,29.8,9.0,197,1282.88
SHP-115859,2024-10-15 00:00:00,MW-2,SE-1,Sprinter Van,359.6,2.8,4.6,6.0,173,750.33
SHP-102184,2024-02-09 00:00:00,SW-2,SE-1,Large Straight,1163.0,8.6,2.8,4.0,61,1447.85
SHP-200137,2024-12-19 00:00:00,MW-1,SW-1,Small Straight,2370.1,19.1,25.3,7.0,199,1266.5
SHP-107938,2024-05-22 00:00:00,SE-3,SC-1,Small Straight,1201.6,8.3,7.1,3.0,79,764.99
SHP-119387,2024-12-17 00:00:00,MW-2,MW-1,Large Straight,818.7,3.0,18.9,2.0,274,467.77
SHP-108069,2024-05-24 00:00:00,MW-3,MW-2,Tractor Trailer,2972.1,34.4,22.4,5.0,66,1116.9
SHP-117820,2024-11-19 00:00:00,SC-1,MW-1,Cargo Van,389.2,3.1,4.1,3.0,318,219.23123225102967
SHP-103871,2024-03-10 00:00:00,NE-3,MW-1,Sprinter Van,713.8,6.4,3.9,3.0,155,980.26
SHP-102497,2024-02-14 00:00:00,SC-1,WC-1,Sprinter Van,378.8,3.7,7.0,1.0,193,758.31
SHP-113764,2024-09-07 00:00:00,WC-3,SC-1,Small Straight,1381.8,13.4,45.3,6.0,83,1100.65
SHP-129025,2025-06-11 00:00:00,SE-1,NE-2,Large Straight,565.9,5.4,18.9,10.0,167,651.02
SHP-105917,2024-04-15 00:00:00,WC-1,NE-1,Small Straight,1477.6,9.3,33.5,6.0,198,1317.44
SHP-111998,2024-08-06 00:00:00,SC-2,SC-1,Tractor Trailer,3339.6,27.4,12.2,1.0,138,1156.97
SHP-103979,2024-03-12 00:00:00,MW-1,NE-3,Large Straight,901.4,3.9,64.3,4.0,159,811.54
SHP-100596,2024-01-11 00:00:00,WC-1,MW-1,Sprinter Van,177.8,1.8,35.5,9.0,250,311.34
SHP-112945,2024-08-23 00:00:00,SE-2,SE-1,Tractor Trailer,5642.4,42.5,6.1,4.0,136,2044.23
SHP-117738,2024-11-17 00:00:00,SE-2,MW-1,Cargo Van,786.4,5.9,2.2,1.0,237,1233.85
SHP-100348,2024-01-07 00:00:00,MW-1,NE-1,Small Straight,792.7,6.0,10.8,7.0,420,793.23
SHP-119715,2024-12-23 00:00:00,NE-2,SE-1,Cargo Van,665.4,6.1,62.1,8.0,161,398.31
SHP-111699,2024-07-31 00:00:00,NE-1,MW-1,Reefer,1002.9,10.4,19.4,7.0,399,2017.94
SHP-110907,2024-07-16 00:00:00,MW-1,SE-1,Large Straight,1086.7,8.4,7.7,5.0,348,1301.08
SHP-122160,2025-02-06 00:00:00,MW-1,SC-1,Sprinter Van,205.4,2.0,39.4,8.0,372,277.81
SHP-125133,2025-04-02 00:00:00,WC-1,SC-2,Small Straight,4531.1,27.1,50.8,11.0,129,1779.47
SHP-106222,2024-04-21 00:00:00,NE-3,SC-2,Large Straight,1111.95,14.6,13.7,3.0,67,2048.37
SHP-126849,2025-05-01 00:00:00,NE-1,SE-3,Reefer,1121.9,9.9,44.8,8.0,95,1246.69
SHP-100953,2024-01-18 00:00:00,SC-2,NE-3,Flatbed,6489.7,59.7,19.9,4.0,77,4211.18
SHP-113299,2024-08-30 00:00:00,NE-1,SE-2,Cargo Van,756.4,7.0,16.4,1.0,197,485.8
SHP-105876,2024-04-15 00:00:00,SC-1,NE-2,Small Straight,2327.1,22.6,48.2,4.0,212,1443.15
SHP-115315,2024-10-05 00:00:00,SC-1,WC-3,Tractor Trailer,11134.3,8.8,14.6,5.0,108,12441.01
SHP-120686,2025-01-10 00:00:00,MW-2,SE-3,Small Straight,347.9,3.0,26.7,4.0,79,486.22
SHP-111830,2024-08-02 00:00:00,MW-1,NE-3,Flatbed,1654.3,9.1,19.7,6.0,159,1804.67
SHP-106635,2024-04-28 00:00:00,SE-2,MW-3,Small Straight,2350.7,12.3,20.9,5.0,45,1265.71
SHP-129122,2025-06-13 00:00:00,SE-1,SE-2,Cargo Van,329.6,3.0,5.8,3.0,171,275.47
SHP-103571,2024-03-05 00:00:00,MW-2,NW-1,Sprinter Van,210.5,1.1,3.2,6.0,41,681.62
SHP-107763,2024-05-19 00:00:00,WC-1,SC-1,Sprinter Van,316.3,3.4,8.5,13.0,197,664.72
SHP-126791,2025-04-30 00:00:00,SW-2,SW-1,Small Straight,2046.5,14.6,18.8,8.0,38,490.18
SHP-123450,2025-03-02 00:00:00,NE-1,NE-2,Sprinter Van,1000.1,7.6,71.2,11.0,196,227.77
SHP-112560,2024-08-17 00:00:00,WC-3,SC-1,Reefer,2035.2,11.4,55.8,5.0,83,2657.52
SHP-102717,2024-02-18 00:00:00,CN-1,SE-1,Small Straight,598.7,7.0,8.4,2.0,65,920.32
SHP-124990,2025-03-30 00:00:00,MW-2,WC-1,Tractor Trailer,4834.1,8.8,18.2,3.0,157,6269.03
SHP-107780,2024-05-19 00:00:00,MW-1,NE-1,Sprinter Van,1138.8,10.1,30.7,5.0,420,601.01
SHP-127014,2025-05-04 00:00:00,SC-2,WC-2,Small Straight,1174.2,7.5,69.1,9.0,82,931.54
SHP-122728,2025-02-16 00:00:00,SE-2,SE-1,Small Straight,999.9,5.3,6.8,2.0,136,518.71
SHP-113867,2024-09-08 00:00:00,SE-1,SC-2,Sprinter Van,387.6,2.6,4.6,1.0,121,592.05
SHP-111339,2024-07-24 00:00:00,MW-1,NE-1,Small Straight,449.8,3.2,53.3,10.0,420,437.34
SHP-125030,2025-03-31 00:00:00,MW-2,CN-1,Small Straight,3459.3,22.6,44.4,4.0,64,973.02
SHP-119616,2024-12-21 00:00:00,SW-1,MW-3,Tractor Trailer,2408.1,16.7,12.1,6.0,45,3916.95
SHP-107137,2024-05-07 00:00:00,SW-1,WC-1,Cargo Van,696.5,6.9,12.4,7.0,109,422.75
SHP-102325,2024-02-11 00:00:00,NW-1,SW-2,Cargo Van,161.1,1.0,2.5,2.0,10,765.59
SHP-116464,2024-10-25 00:00:00,SE-1,SE-2,Tractor Trailer,4261.7,28.1,70.8,7.0,171,1763.53
SHP-129895,2025-06-27 00:00:00,WC-3,WC-1,Sprinter Van,190.8,1.5,10.2,6.0,71,235.72
SHP-101441,2024-01-27 00:00:00,NE-1,SC-2,Sprinter Van,905.2,6.4,2.2,3.0,189,1193.7
SHP-111500,2024-07-27 00:00:00,SE-2,SE-1,Sprinter Van,958.7,7.9,16.8,4.0,136,326.4
SHP-109258,2024-06-16 00:00:00,WC-3,SE-1,Tractor Trailer,10890.3,86.6,13.7,3.0,91,19168.43
SHP-122450,2025-02-11 00:00:00,SE-2,SC-1,Cargo Van,447.2,4.5,11.7,6.0,172,275.69
SHP-122362,2025-02-09 00:00:00,SC-2,MW-2,Sprinter Van,510.5,4.1,11.9,3.0,109,519.38
SHP-109721,2024-06-24 00:00:00,MW-1,MW-2,Reefer,1688.0,5.2,9.6,3.0,321,1445.25
SHP-111546,2024-07-28 00:00:00,MW-2,SW-2,Sprinter Van,708.0,4.9,4.6,2.0,60,1258.8
SHP-100750,2024-01-14 00:00:00,NE-2,SC-2,Large Straight,1798.9,10.1,7.7,4.0,126,1970.14
SHP-117881,2024-11-20 00:00:00,SC-1,SE-1,Tractor Trailer,8706.8,53.0,13.7,10.0,207,4008.09
SHP-106933,2024-05-03 00:00:00,NE-2,MW-1,Large Straight,954.3,12.8,15.0,4.0,229,1397.04
SHP-123412,2025-03-01 00:00:00,SC-2,NE-3,Sprinter Van,829.2,5.4,41.0,9.0,77,790.21
SHP-112567,2024-08-17 00:00:00,NE-1,NE-2,Small Straight,1093.7,9.3,71.2,15.0,196,279.15
SHP-108579,2024-06-03 00:00:00,NE-1,MW-1,Reefer,858.0,5.8,6.7,3.0,399,2176.81
SHP-114600,2024-09-22 00:00:00,NE-2,SE-3,Reefer,1913.4,19.9,20.5,8.0,59,2031.38
SHP-128263,2025-05-27 00:00:00,NE-3,SC-1,Small Straight,1781.4,8.8,3.9,2.0,111,2365.1
SHP-200074,2024-03-25 00:00:00,WC-1,NE-3,Small Straight,1612.8,15.0,9.7,7.0,81,2088.37
SHP-113092,2024-08-26 00:00:00,NE-3,MW-1,Sprinter Van,342.0,8.8,71.9,4.0,155,407.16
SHP-118107,2024-11-23 00:00:00,SE-2,NE-3,Sprinter Van,236.2,1.8,8.6,4.0,66,505.81
SHP-112843,2024-08-22 00:00:00,NE-2,WC-2,Cargo Van,1054.2,5.7,6.4,3.0,74,1288.78
SHP-123205,2025-02-25 00:00:00,WC-2,MW-1,Sprinter Van,605.0,4.3,15.7,8.0,149,728.81
SHP-112036,2024-08-06 00:00:00,SE-1,WC-1,Large Straight,875.2,8.5,8.0,3.0,177,2333.56
SHP-105564,2024-04-09 00:00:00,SC-2,MW-3,Cargo Van,274.5,2.9,5.3,2.0,43,424.85
SHP-117419,2024-11-11 00:00:00,SW-1,WC-1,Large Straight,1731.1,12.4,11.9,2.0,109,1733.65
SHP-115319,2024-10-05 00:00:00,MW-3,SE-3,Sprinter Van,235.6,1.7,16.1,5.0,17,598.56
SHP-129482,2025-06-19 00:00:00,MW-2,WC-3,Large Straight,383.8,2.6,3.8,2.0,87,1662.68
SHP-102685,2024-02-18 00:00:00,NE-1,WC-2,Cargo Van,427.0,2.8,42.3,4.0,128,693.36
SHP-109800,2024-06-25 00:00:00,WC-3,MW-1,Sprinter Van,638.2,6.1,19.3,8.0,121,724.58
SHP-102410,2024-02-13 00:00:00,WC-1,MW-1,Sprinter Van,270.6,1.3,6.2,2.0,250,536.94
SHP-101596,2024-01-29 00:00:00,SE-1,NE-2,Small Straight,1588.5,15.4,39.3,6.0,167,518.69
SHP-102182,2024-02-09 00:00:00,NE-1,MW-2,Sprinter Van,296.8,2.0,23.9,7.0,202,357.26
SHP-116888,2024-11-02 00:00:00,SE-1,MW-1,Flatbed,4282.5,46.6,6.4,4.0,293,4756.93
SHP-105148,2024-04-02 00:00:00,SW-1,WC-2,Cargo Van,715.0,6.0,6.8,2.0,63,478.76
SHP-108784,2024-06-07 00:00:00,MW-3,SC-1,Sprinter Van,1111.95,4.4,14.6,3.0,70,432.87
SHP-114992,2024-09-29 00:00:00,SE-1,SE-2,Sprinter Van,640.5,9.6,15.8,7.0,171,435.16
SHP-100238,2024-01-05 00:00:00,SW-2,SE-1,Tractor Trailer,8168.3,60.1,2.7,1.0,61,8195.12
SHP-109347,2024-06-18 00:00:00,SC-1,SE-1,Large Straight,724.6,4.8,5.7,3.0,207,1150.88
SHP-123455,2025-03-02 00:00:00,SE-2,WC-2,Reefer,3331.3,8.8,50.6,7.0,70,6441.45
SHP-100295,2024-01-06 00:00:00,MW-2,SC-2,Large Straight,625.9,4.8,13.7,3.0,139,1039.92
SHP-108722,2024-06-06 00:00:00,SE-1,NW-1,Small Straight,649.7,4.0,27.4,9.0,42,1048.06
SHP-115074,2024-10-01 00:00:00,SC-2,MW-1,Large Straight,1203.9,12.6,4.4,2.0,193,12758.263236774645
SHP-127175,2025-05-07 00:00:00,WC-1,SC-2,Reefer,878.9,7.4,19.6,4.0,129,1830.52
SHP-111551,2024-07-28 00:00:00,WC-1,MW-1,Cargo Van,375.7,2.5,11.4,9.0,250,610.64
SHP-123809,2025-03-09 00:00:00,SE-1,NE-2,Sprinter Van,313.2,2.4,13.2,8.0,167,518.57
SHP-113920,2024-09-09 00:00:00,NE-3,NE-1,Reefer,1899.9,11.6,50.9,8.0,133,888.19
SHP-125034,2025-03-31 00:00:00,WC-3,NE-1,Small Straight,789.0,8.6,15.4,8.0,95,1232.14
SHP-116434,2024-10-25 00:00:00,SE-2,SE-1,Sprinter Van,444.3,2.5,15.7,7.0,136,300.47
SHP-115817,2024-10-14 00:00:00,SC-2,SC-2,Reefer,4127.7,20.7,6.3,1.0,4,2022.34
SHP-103012,2024-02-24 00:00:00,SE-2,MW-3,Sprinter Van,95.3,1.0,11.8,8.0,45,480.93
SHP-107824,2024-05-20 00:00:00,MW-1,SE-1,Large Straight,1367.9,13.5,22.5,3.0,348,1321.25
SHP-104970,2024-03-30 00:00:00,MW-1,SE-2,Small Straight,1997.6,15.1,23.1,4.0,231,1303.7
SHP-127508,2025-05-14 00:00:00,MW-2,SC-2,Small Straight,1439.1,8.4,37.8,8.0,139,690.55
SHP-121278,2025-01-20 00:00:00,SE-1,SE-2,Tractor Trailer,11475.4,73.9,4.4,1.0,171,4653.21
SHP-101836,2024-02-02 00:00:00,NE-2,MW-2,Large Straight,495.4,4.2,5.4,4.0,159,1143.04
SHP-108247,2024-05-27 00:00:00,SW-1,MW-3,Small Straight,392.8,3.8,11.4,10.0,45,643.19
SHP-107476,2024-05-13 00:00:00,WC-1,SE-1,Sprinter Van,356.9,2.6,6.3,3.0,175,993.02
SHP-118100,2024-11-23 00:00:00,NE-1,SC-1,Flatbed,2050.1,22.1,23.9,2.0,274,3794.58
SHP-113597,2024-09-04 00:00:00,SE-1,MW-1,Cargo Van,172.8,1.7,58.9,12.0,293,228.96
SHP-114163,2024-09-14 00:00:00,NE-1,SW-1,Small Straight,965.4,12.1,36.5,7.0,166,1187.97
SHP-102290,2024-02-11 00:00:00,SW-1,WC-1,Tractor Trailer,1646.2,8.9,6.9,2.0,109,1871.68
SHP-123258,2025-02-26 00:00:00,NE-2,SC-1,Cargo Van,72.1,1.0,25.0,11.0,173,279.72
SHP-120432,2025-01-05 00:00:00,MW-1,SW-2,Sprinter Van,527.8,6.2,7.1,7.0,105,697.66
SHP-116770,2024-10-31 00:00:00,SC-1,SW-1,Sprinter Van,674.6,6.1,11.2,4.0,152,2124.937524101899
SHP-126505,2025-04-25 00:00:00,NE-1,NE-2,Flatbed,1103.8,6.7,16.5,5.0,196,601.45
SHP-104725,2024-03-25 00:00:00,NE-1,NE-2,Cargo Van,605.2,8.8,22.5,7.0,196,189.38
SHP-127486,2025-05-13 00:00:00,MW-3,WC-1,Tractor Trailer,6514.2,51.7,5.7,2.0,52,9483.9
SHP-100208,2024-01-04 00:00:00,NE-1,NW-1,Small Straight,856.6,10.7,17.1,4.0,55,1236.97
SHP-119488,2024-12-19 00:00:00,MW-2,NW-1,Reefer,2115.5,19.8,3.4,3.0,41,6722.29
SHP-127983,2025-05-22 00:00:00,SE-2,SW-2,Small Straight,624.9,11.1,4.4,3.0,49,1907.25
SHP-123065,2025-02-23 00:00:00,NE-2,SE-1,Cargo Van,236.5,2.1,22.2,6.0,161,242.44
SHP-109330,2024-06-18 00:00:00,WC-1,NE-1,Cargo Van,237.7,1.3,7.0,5.0,198,170.5746277486418
SHP-105231,2024-04-03 00:00:00,MW-1,NE-2,Tractor Trailer,4779.5,41.7,63.3,4.0,271,2794.84
SHP-127177,2025-05-07 00:00:00,SE-2,SC-2,Large Straight,855.3,11.0,6.6,2.0,104,729.02
SHP-420022,2024-03-10 00:00:00,MW-1,SE-1,Small Straight,1239.4,22.1,25.1,1.0,189,1250.0
SHP-110606,2024-07-11 00:00:00,SW-2,SC-1,Large Straight,727.8,7.7,22.4,6.0,74,2382.044902916133
SHP-126976,2025-05-04 00:00:00,WC-1,SC-1,Flatbed,2429.3,16.3,15.7,3.0,197,2311.87
SHP-109983,2024-06-29 00:00:00,SC-2,MW-1,Tractor Trailer,3000.1,26.6,46.0,6.0,193,1742.45
SHP-115168,2024-10-02 00:00:00,MW-3,SE-1,Sprinter Van,228.6,8.8,13.1,5.0,64,397.8
SHP-100979,2024-01-19 00:00:00,SW-1,SC-2,Cargo Van,477.7,3.7,7.2,4.0,106,329.76
SHP-107877,2024-05-21 00:00:00,MW-1,SE-1,Small Straight,3884.0,38.4,4.2,3.0,348,2485.74
SHP-121081,2025-01-17 00:00:00,WC-3,WC-1,Small Straight,2544.2,21.7,13.5,6.0,71,535.31
SHP-114758,2024-09-24 00:00:00,WC-1,SE-2,Flatbed,7811.5,51.9,20.5,5.0,127,8177.77
SHP-104409,2024-03-20 00:00:00,MW-2,CN-1,Large Straight,894.9,7.2,8.4,6.0,64,941.03
SHP-121901,2025-02-01 00:00:00,SE-1,MW-1,Reefer,1212.1,22.0,14.1,10.0,293,2249.35
SHP-106193,2024-04-21 00:00:00,SC-2,NE-3,Small Straight,691.9,3.2,4.7,4.0,77,1473.09
SHP-109103,2024-06-14 00:00:00,WC-1,SW-1,Large Straight,2923.4,25.5,3.9,1.0,98,2428.44
SHP-125285,2025-04-04 00:00:00,SE-1,NE-3,Tractor Trailer,9518.6,72.3,21.9,8.0,115,6214.02
SHP-114780,2024-09-25 00:00:00,SC-2,SW-2,Cargo Van,284.9,2.0,18.1,4.0,55,234.18
SHP-115896,2024-10-15 00:00:00,WC-1,NE-1,Small Straight,3897.8,27.7,15.9,7.0,198,3546.8
SHP-115288,2024-10-05 00:00:00,WC-1,MW-2,Cargo Van,1218.5,12.1,11.3,4.0,167,440.9198837111702
SHP-125573,2025-04-09 00:00:00,SE-2,WC-1,Large Straight,642.0,3.0,21.5,2.0,112,1976.66
SHP-123768,2025-03-08 00:00:00,SC-1,MW-3,Large Straight,1289.6,17.2,63.7,13.0,79,791.77
SHP-111389,2024-07-25 00:00:00,MW-1,SW-1,Cargo Van,120.6,1.2,10.4,7.0,199,358.3
SHP-114814,2024-09-25 00:00:00,SW-1,NE-1,Sprinter Van,208.9,8.8,22.4,4.0,130,676.53
SHP-122299,2025-02-08 00:00:00,SC-1,WC-1,Cargo Van,355.5,2.6,26.8,8.0,193,374.95
SHP-121018,2025-01-16 00:00:00,NE-2,SW-1,Cargo Van,1840.9,15.9,65.1,11.0,86,838.54
SHP-107260,2024-05-10 00:00:00,SE-1,SC-1,Tractor Trailer,2303.5,30.0,4.5,3.0,220,2099.42
SHP-103869,2024-03-10 00:00:00,NE-1,SE-1,Small Straight,1175.6,10.8,60.8,9.0,262,632.16
SHP-113692,2024-09-05 00:00:00,WC-2,NE-3,Large Straight,2111.2,15.9,4.9,2.0,55,4550.05
SHP-123301,2025-02-27 00:00:00,SE-1,MW-3,Sprinter Van,253.5,2.5,21.8,4.0,75,390.78
SHP-116751,2024-10-30 00:00:00,SW-1,SC-2,Large Straight,249.6,2.2,13.7,5.0,106,459.55
SHP-112492,2024-08-15 00:00:00,SE-2,WC-2,Cargo Van,1111.95,1.8,7.3,2.0,70,857.86
SHP-105325,2024-04-05 00:00:00,MW-3,SW-1,Large Straight,381.4,2.5,29.4,6.0,46,660.97
SHP-107804,2024-05-20 00:00:00,NE-2,SW-1,Cargo Van,761.9,7.8,4.9,2.0,86,1055.74
SHP-124981,2025-03-30 00:00:00,SE-2,SC-1,Small Straight,491.6,4.1,38.3,8.0,172,339.46
SHP-119801,2024-12-24 00:00:00,NE-1,SC-2,Small Straight,1656.1,13.6,3.7,1.0,189,2710.37
SHP-105636,2024-04-11 00:00:00,MW-3,SC-1,Cargo Van,1692.0,13.7,8.3,4.0,70,582.41
SHP-110964,2024-07-17 00:00:00,SC-2,SE-3,Small Straight,599.8,3.9,18.3,3.0,62,2676.643430404229
SHP-113034,2024-08-25 00:00:00,NE-1,SC-1,Large Straight,765.5,7.9,6.8,6.0,274,1829.31
SHP-114806,2024-09-25 00:00:00,SE-2,NE-1,Sprinter Van,1111.95,1.4,16.7,4.0,180,332.57
SHP-117951,2024-11-21 00:00:00,MW-2,SW-1,Flatbed,1517.7,10.2,8.2,5.0,117,2389.54
SHP-105318,2024-04-05 00:00:00,NE-2,SW-2,Small Straight,2228.8,24.1,18.1,1.0,53,2350.43
SHP-100644,2024-01-12 00:00:00,NE-2,SE-1,Large Straight,3845.7,25.9,35.3,13.0,161,8100.340792079743
SHP-107842,2024-05-20 00:00:00,NE-1,SC-1,Cargo Van,347.6,8.8,55.0,5.0,274,473.12
SHP-112898,2024-08-22 00:00:00,SC-2,MW-1,Small Straight,2577.9,13.0,6.8,4.0,193,968.05
SHP-119963,2024-12-27 00:00:00,SC-2,WC-3,Sprinter Van,566.5,6.1,55.0,7.0,66,612.06
SHP-116975,2024-11-03 00:00:00,SW-2,WC-2,Sprinter Van,211.4,2.2,61.4,9.0,24,413.45
SHP-114109,2024-09-13 00:00:00,NE-2,SE-1,Sprinter Van,217.4,1.7,6.9,3.0,161,431.19
SHP-111287,2024-07-23 00:00:00,SE-3,MW-3,Cargo Van,1172.7,7.4,68.7,8.0,17,509.37
SHP-105080,2024-04-01 00:00:00,NE-1,NW-1,Small Straight,3132.3,22.5,7.5,1.0,55,3670.83
SHP-125965,2025-04-16 00:00:00,SC-2,NE-1,Large Straight,1074.4,5.8,22.8,9.0,179,1307.65
SHP-120939,2025-01-15 00:00:00,SW-2,SE-1,Sprinter Van,247.6,1.0,4.0,4.0,61,786.66
SHP-108137,2024-05-25 00:00:00,CN-1,MW-1,Large Straight,1379.4,3.6,5.0,2.0,95,1460.35
SHP-124041,2025-03-13 00:00:00,SE-3,SW-1,Reefer,2067.1,19.4,15.6,1.0,50,3223.53
SHP-104208,2024-03-17 00:00:00,NE-1,SC-2,Sprinter Van,173.0,1.5,33.8,2.0,189,516.88
SHP-102470,2024-02-14 00:00:00,SE-1,SE-3,Reefer,962.6,6.3,12.1,5.0,100,637.29
SHP-110975,2024-07-17 00:00:00,MW-1,SC-1,Small Straight,1367.0,17.0,7.1,3.0,372,986.87
SHP-118557,2024-12-02 00:00:00,SW-1,SC-1,Sprinter Van,661.9,2.4,13.7,5.0,145,507.37
SHP-107020,2024-05-05 00:00:00,MW-2,SC-1,Small Straight,1111.95,14.0,5.5,1.0,227,1469.87
SHP-113543,2024-09-03 00:00:00,SC-2,NE-1,Large Straight,429.8,1.7,13.6,7.0,179,1012.37
SHP-107400,2024-05-12 00:00:00,NE-1,MW-1,Small Straight,1364.9,13.2,2.3,2.0,399,1600.6
SHP-123202,2025-02-25 00:00:00,SC-2,MW-1,Cargo Van,383.9,3.6,2.8,1.0,193,373.35
SHP-100006,2024-01-01 00:00:00,NE-1,SC-1,Cargo Van,176.5,1.5,5.1,4.0,274,589.5
SHP-102187,2024-02-09 00:00:00,WC-2,MW-2,Flatbed,2365.9,17.9,18.5,3.0,78,2446.79
SHP-110962,2024-07-17 00:00:00,MW-1,MW-2,Cargo Van,612.5,4.2,9.8,6.0,321,213.12
SHP-115767,2024-10-13 00:00:00,SW-1,SC-1,Large Straight,1884.6,14.1,7.3,2.0,145,1717.8
SHP-124400,2025-03-19 00:00:00,SC-1,SE-2,Small Straight,1677.0,16.9,44.5,6.0,177,543.76
SHP-120854,2025-01-13 00:00:00,SC-2,NW-1,Small Straight,920.0,5.8,6.5,2.0,31,1498.78
SHP-121765,2025-01-29 00:00:00,CN-1,MW-2,Small Straight,2452.7,20.8,22.5,4.0,59,839.76
SHP-111669,2024-07-30 00:00:00,NE-1,MW-3,Sprinter Van,156.2,8.8,11.7,9.0,82,411.61
SHP-108570,2024-06-03 00:00:00,MW-1,SE-1,Tractor Trailer,3470.9,41.8,11.1,5.0,348,3543.07
SHP-124030,2025-03-13 00:00:00,NW-1,SE-2,Sprinter Van,532.8,4.4,5.9,3.0,31,1657.52
SHP-126198,2025-04-20 00:00:00,SC-2,MW-1,Tractor Trailer,5940.6,52.9,70.9,6.0,193,3948.08
SHP-126443,2025-04-24 00:00:00,WC-1,SW-1,Sprinter Van,193.5,1.4,12.2,4.0,98,247.72
SHP-129539,2025-06-21 00:00:00,MW-2,MW-1,Reefer,3165.2,21.8,5.2,4.0,274,3323.89
SHP-113941,2024-09-10 00:00:00,SE-1,NE-1,Sprinter Van,1100.9,5.2,12.7,11.0,278,566.17
SHP-116866,2024-11-02 00:00:00,SC-1,CN-1,Flatbed,8223.3,61.9,14.3,4.0,69,8409.07
SHP-100609,2024-01-11 00:00:00,WC-1,MW-2,Sprinter Van,218.4,1.9,13.7,4.0,167,534.72
SHP-123252,2025-02-26 00:00:00,SC-2,MW-1,Flatbed,2512.4,19.2,52.7,11.0,193,1220.17
